Num.,polymer name,m1,c1,m2,c2,Size_pred,PDI_pred,EE_pred,NDI-Size_pred,NDI-PDI_pred,NDI-EE_pred,Deff_pred,logTE_pred
4385,,PPG,959,PEG,343,125.0,0.31529999999999997,33.6,1.0618857526050003,1.4613815745312237,0.8044216632843018,0.26154354214668274,5.5458562661230495
4386,,PPG,133,PEG,352,77.5,0.06029999999999999,88.5,1.138320568015,2.441193242222147,0.9340671896934509,0.5774606466293335,5.939788644741888
4387,,PPG,375,PEG,267,125.0,0.21509999999999996,84.2,1.064221193335,1.264697520215515,0.8505036234855652,0.36596816778182983,5.659946930530837
4388,,PPG,168,PEG,216,77.5,0.07080000000000002,84.2,1.0698840889549999,1.3614674160817657,0.9290823936462402,0.4641434848308563,5.986070532039344
4389,,PPG,977,PEG,889,87.5,0.08039999999999999,84.2,1.0873877991649998,1.2189249195287877,0.9501041769981384,0.5399951934814453,6.0410320623757805
4390,,PPG,130,PEG,409,77.5,0.05470000000000004,83.1,1.1408110083250003,2.5293273876927715,1.0055807828903198,0.601908266544342,5.860701379581697
4391,,PPG,830,PEG,872,77.5,0.0847,84.2,1.1003802599349999,1.4092578436663468,0.9373915195465088,0.5416015386581421,5.9927779325004
4392,,PPG,625,PEG,699,77.5,0.0865,84.2,1.099606073685,1.4197792021062634,0.9345209002494812,0.539495587348938,5.947699287791352
4393,,PPG,347,PEG,1000,77.5,0.07819999999999999,88.5,1.136647395065,2.4998571435826764,0.9340671896934509,0.5774606466293335,5.938051041635781
4394,,PPG,491,PEG,352,125.0,0.2367999999999999,84.2,1.06233244718,1.2648974515255151,0.8505036234855652,0.36596816778182983,5.659946930530837
4395,,PPG,623,PEG,68,109.0,0.42669999999999997,10.400000000000006,1.204820530275,1.2829440890039585,0.5046201944351196,0.19382864236831665,4.655095350343584
4396,,PPG,491,PEG,417,87.5,0.08319999999999997,84.2,1.1013242669199999,1.2869058603859933,0.9480200409889221,0.46266135573387146,6.0361600859117805
4397,,PPG,330,PEG,285,87.5,0.06539999999999997,84.2,1.1019601046199998,1.2893633634214101,0.9480200409889221,0.46266135573387146,6.036216280323781
4398,,PPG,63,PEG,140,77.5,0.061200000000000004,88.5,1.084245175195,2.208759574306627,0.9306779503822327,0.42569178342819214,5.991201516867013
4399,,PPG,459,PEG,631,77.5,0.07849999999999999,84.2,1.1578490321650001,3.206824840445601,0.9246906042098999,0.4872141480445862,5.857215602595615
4400,,PPG,922,PEG,317,125.0,0.3275999999999999,33.6,1.0334936842900004,1.4309953721620785,0.8044216632843018,0.26154354214668274,5.549185718818287
4401,,PPG,689,PEG,268,125.0,0.3093999999999999,33.6,1.0746391773050004,1.4616930877743073,0.8044216632843018,0.26154354214668274,5.536608564324716
4402,,PPG,22,PEG,164,80.61538461538461,0.10260000000000005,88.5,1.0299148624250005,1.9920166010134763,0.8882920145988464,0.2970260679721832,6.011315032618154
4403,,PPG,703,PEG,663,87.5,0.07949999999999999,84.2,1.0873877991649998,1.2189249195287877,0.9373915195465088,0.5409954786300659,6.0410320623757805
4404,,PPG,633,PEG,517,357.0,0.2371999999999999,84.2,1.085298743105,1.090771477170607,0.9480200409889221,0.4745093286037445,5.724343834892294
4405,,PPG,860,PEG,266,125.0,0.33129999999999993,33.6,1.0260935832350004,1.4611357582325548,0.8044216632843018,0.26154354214668274,5.546612519202287
4406,,PPG,800,PEG,722,87.5,0.0879,84.2,1.0877965984699998,1.197622137597714,0.9501041769981384,0.5399951934814453,6.033465982958447
4407,,PPG,51,PEG,638,80.61538461538461,0.06580000000000001,85.7,1.0995186133500003,2.4342757291057744,0.855320155620575,0.3807220757007599,5.869290460844856
4408,,PPG,960,PEG,140,591.0,0.7146000000000008,10.400000000000006,0.842746455220001,1.141923655793803,0.337168425321579,0.1358577162027359,4.527913110171833
4409,,PPG,158,PEG,495,77.5,0.05470000000000004,83.1,1.1408110083250003,2.528493585382105,1.0055807828903198,0.601908266544342,5.860701379581697
4410,,PPG,17,PEG,493,74.75,0.08679999999999993,92.5,1.172128841425,2.2669073278835423,0.8549312949180603,0.3732522428035736,5.831293880415965
4411,,PPG,645,PEG,163,125.0,0.35019999999999996,33.6,1.0215547171750003,1.4413737455979359,0.811000406742096,0.26154354214668274,5.546612519202287
4412,,PPG,922,PEG,166,125.0,0.3349999999999999,33.6,1.0186099117700005,1.4503998020050788,0.7907519936561584,0.2277042418718338,5.536096075847969
4413,,PPG,182,PEG,992,96.0,0.08189999999999996,92.6,1.09615333132,2.38455769224307,0.9050551056861877,0.5817309021949768,6.041061610797324
4414,,PPG,827,PEG,424,125.0,0.24099999999999985,84.2,1.1878343548299999,1.501748604885789,0.7974821925163269,0.26154354214668274,5.586836435332173
4415,,PPG,256,PEG,622,77.5,0.07819999999999999,88.5,1.136002693175,2.496700487737343,0.9340671896934509,0.5774606466293335,5.942411137808638
4416,,PPG,326,PEG,710,77.5,0.07799999999999999,88.5,1.137340099645,2.489964618279139,0.9340671896934509,0.5774606466293335,5.940368311608638
4417,,PPG,665,PEG,147,125.0,0.35019999999999996,33.6,1.0203172754400005,1.4364816515804357,0.8157683610916138,0.24337857961654663,5.540950329150469
4418,,PPG,441,PEG,12,125.0,0.40669999999999995,93.3,1.1285066742599998,1.8041260802752577,0.5046201944351196,0.20400503277778625,4.66557474725825
4419,,PPG,356,PEG,966,77.5,0.07819999999999999,88.5,1.136254702315,2.496700487737343,0.9340671896934509,0.5774606466293335,5.938051041635781
4420,,PPG,850,PEG,201,125.0,0.35019999999999996,33.6,1.0215547171750003,1.4413737455979359,0.8157683610916138,0.24337857961654663,5.540950329150469
4421,,PPG,661,PEG,893,77.5,0.07849999999999999,84.2,1.146324365275,3.206824840445601,0.9246906042098999,0.4872141480445862,5.887166280443949
4422,,PPG,325,PEG,109,125.0,0.2986,33.6,1.0362176791450004,1.4738095982835966,0.8044216632843018,0.26154354214668274,5.546612519202287
4423,,PPG,374,PEG,378,87.5,0.0633,84.2,1.087697826265,1.2692385064110234,0.9373915195465088,0.5416015386581421,6.03899735920778
4424,,PPG,34,PEG,49,67.0,0.0745,86.5,1.144327185905,3.1577750943937364,0.883910596370697,0.30227652192115784,5.871333579740097
4425,,PPG,767,PEG,537,125.0,0.2367999999999999,84.2,1.0634903419150001,1.2692250212496816,0.8505036234855652,0.36596816778182983,5.659946930530837
4426,,PPG,222,PEG,509,77.5,0.06029999999999999,88.5,1.137370031785,2.496700487737343,0.9340671896934509,0.5774606466293335,5.9400717262718885
4427,,PPG,158,PEG,36,125.0,0.3128,33.6,1.0007374233350006,1.4742381081262028,0.7940728664398193,0.16360008716583252,5.382229506023196
4428,,PPG,605,PEG,849,77.5,0.07849999999999999,84.2,1.1578490321650001,3.206824840445601,0.9322034120559692,0.5534042716026306,5.857215602595615
4429,,PPG,133,PEG,946,80.61538461538461,0.0807,85.7,1.078386220115,2.422340858730741,0.8571379780769348,0.3898210823535919,5.8886134795669625
4430,,PPG,917,PEG,389,125.0,0.2581999999999999,84.2,1.1740217435249998,1.5025201161097477,0.8044216632843018,0.26154354214668274,5.579835375407173
4431,,PPG,41,PEG,858,74.75,0.10849999999999999,92.5,1.17224616094,2.386842980988334,0.8549312949180603,0.3732522428035736,5.83405017384491
4432,,PPG,2,PEG,265,74.75,0.08439999999999989,93.5,1.16885007893,2.29038528041783,0.6902956962585449,0.27350178360939026,5.326736418987056
4433,,PPG,159,PEG,900,96.0,0.08599999999999997,85.7,1.125560036505,2.3667868331409867,0.8838355541229248,0.5704300403594971,5.911148211221621
4434,,PPG,342,PEG,755,77.5,0.07799999999999999,88.5,1.137340099645,2.489964618279139,0.9340671896934509,0.5774606466293335,5.940368311608638
4435,,PPG,680,PEG,346,125.0,0.24099999999999985,84.2,1.1878343548299999,1.501748604885789,0.7974821925163269,0.26154354214668274,5.586836435332173
4436,,PPG,648,PEG,75,109.0,0.43169999999999986,10.400000000000006,1.204820530275,1.2829440890039585,0.5046201944351196,0.19382864236831665,4.655095350343584
4437,,PPG,848,PEG,86,109.0,0.43169999999999986,10.400000000000006,1.204820530275,1.2829440890039585,0.5046201944351196,0.19356901943683624,4.655095350343584
4438,,PPG,67,PEG,29,125.0,0.18589999999999995,91.7,1.20458166038,1.6012627779697466,0.7416744828224182,0.16608567535877228,5.357727398880289
4439,,PPG,96,PEG,860,80.61538461538461,0.0807,85.7,1.0972800709850004,2.417417543951455,0.8571379780769348,0.3898210823535919,5.8741211268378555
4440,,PPG,396,PEG,940,77.5,0.07819999999999999,88.5,1.137370031785,2.496700487737343,0.9340671896934509,0.5774606466293335,5.942411137808638
4441,,PPG,100,PEG,239,77.5,0.05490000000000002,88.5,1.1008765135899998,2.4542645982077103,0.9424313306808472,0.5569239854812622,5.988404459227014
4442,,PPG,216,PEG,862,96.0,0.08019999999999998,92.6,1.155414111805,2.397735447487496,0.9281814694404602,0.6165409684181213,5.937754920491281
4443,,PPG,431,PEG,876,77.5,0.07799999999999999,88.5,1.137462050865,2.489964618279139,0.9318186640739441,0.5740095973014832,5.947614971220805
4444,,PPG,679,PEG,405,125.0,0.2375999999999999,84.2,1.1920642398849999,1.5031424887799558,0.8458985090255737,0.3532657325267792,5.624117881595726
4445,,PPG,398,PEG,21,125.0,0.40690000000000004,93.3,1.1324173708499998,1.6652914664329486,0.5046201944351196,0.20400503277778625,4.66886017757825
4446,,PPG,729,PEG,149,125.0,0.33419999999999994,33.6,1.0196234456450004,1.4503998020050788,0.8157683610916138,0.24337857961654663,5.540950329150469
4447,,PPG,16,PEG,591,74.75,0.09019999999999997,92.5,1.1737209568149998,2.3900636519870004,0.853566586971283,0.3560405969619751,5.829570689390131
4448,,PPG,986,PEG,89,109.0,0.4332999999999999,10.400000000000006,1.2004881591299998,1.2829440890039585,0.5046201944351196,0.19356901943683624,4.655095350343584
4449,,PPG,698,PEG,528,457.0,0.2841,84.2,1.0435604820800002,1.1271309963380232,0.9424911737442017,0.38795527815818787,5.768259375017167
4450,,PPG,378,PEG,241,125.0,0.21239999999999992,84.2,1.1882902056749998,1.498171999375908,0.8505036234855652,0.3532657325267792,5.624117881595726
4451,,PPG,112,PEG,697,80.61538461538461,0.0628,85.7,1.081315902335,2.422340858730741,0.888110339641571,0.5692062377929688,5.909472415809372
4452,,PPG,189,PEG,660,77.5,0.08080000000000002,11.700000000000003,1.1326881206600001,2.450204415623369,1.0055807828903198,0.5723193883895874,5.832329198364503
4453,,PPG,891,PEG,451,125.0,0.24099999999999985,84.2,1.1878343548299999,1.501748604885789,0.7974821925163269,0.26154354214668274,5.586836435332173
4454,,PPG,231,PEG,51,125.0,0.3215,33.6,0.9971113665300004,1.4648430756081203,0.8066157102584839,0.22820037603378296,5.543714079058386
4455,,PPG,779,PEG,800,87.5,0.08049999999999999,84.2,1.0904534463399997,1.2846158326190236,0.9373915195465088,0.5416015386581421,6.0410320623757805
4456,,PPG,298,PEG,44,591.0,0.7248000000000007,10.400000000000006,0.837209850640001,1.142949117740071,0.337168425321579,0.11437509953975677,4.4533594559218335
4457,,PPG,751,PEG,306,125.0,0.2585999999999999,84.2,1.172175793915,1.5033371186362954,0.8044216632843018,0.26154354214668274,5.579835375407173
4458,,PPG,148,PEG,931,80.61538461538461,0.0807,85.7,1.078386220115,2.422340858730741,0.888110339641571,0.5692062377929688,5.932794746666478
4459,,PPG,647,PEG,526,357.0,0.2371999999999999,84.2,1.08211017322,1.090771477170607,0.9480200409889221,0.4745093286037445,5.724343834892294
4460,,PPG,72,PEG,312,82.33333333333334,0.06329999999999995,91.5,1.1199955676750002,2.2404493735512996,0.8898258209228516,0.6421009302139282,5.94163821375018
4461,,PPG,158,PEG,431,77.5,0.06029999999999999,88.5,1.138320568015,2.496700487737343,0.9340671896934509,0.5774606466293335,5.9377544562990305
4462,,PPG,105,PEG,824,80.61538461538461,0.0807,85.7,1.0972800709850004,2.417417543951455,0.8571379780769348,0.39081308245658875,5.8741211268378555
4463,,PPG,666,PEG,752,77.5,0.0865,84.2,1.099606073685,1.4197792021062634,0.9345209002494812,0.539495587348938,5.947699287791352
4464,,PPG,170,PEG,817,96.0,0.08279999999999996,92.6,1.1036309608500001,2.378397970017951,0.8717961311340332,0.672348141670227,6.028185625172966
4465,,PPG,221,PEG,388,77.5,0.060399999999999995,88.5,1.157118880505,3.1702955084460474,0.9322034120559692,0.5698390603065491,5.918995957914309
4466,,PPG,369,PEG,369,87.5,0.0633,84.2,1.087697826265,1.2692385064110234,0.9373915195465088,0.5409954786300659,6.03899735920778
4467,,PPG,793,PEG,7,125.0,0.4297000000000001,93.3,1.1244043394749998,1.7997689235422576,0.5046201944351196,0.20374540984630585,4.66141206783075
4468,,PPG,859,PEG,497,125.0,0.2375999999999999,84.2,1.1920642398849999,1.5031424887799558,0.8458985090255737,0.3532657325267792,5.624117881595726
4469,,PPG,828,PEG,769,87.5,0.07949999999999999,84.2,1.0873877991649998,1.2189249195287877,0.9373915195465088,0.5409954786300659,6.0410320623757805
4470,,PPG,938,PEG,250,125.0,0.3343999999999999,33.6,1.0215547171750003,1.445356876304269,0.8044216632843018,0.26154354214668274,5.546612519202287
4471,,PPG,986,PEG,742,457.0,0.2841,84.2,1.0435604820800002,1.1270126355315233,0.9424911737442017,0.38795527815818787,5.768259375017167
4472,,PPG,81,PEG,322,82.33333333333334,0.05520000000000003,91.5,1.1070933044900002,2.2945482717145596,0.9462112188339233,0.5778560042381287,5.998972768658347
4473,,PPG,821,PEG,525,125.0,0.23369999999999988,84.2,1.1875593542549998,1.4899329738100748,0.8505036234855652,0.3532657325267792,5.624117881595726
4474,,PPG,370,PEG,150,125.0,0.24709999999999988,84.2,1.16613760438,1.5244375713574918,0.8044216632843018,0.26154354214668274,5.579835375407173
4475,,PPG,669,PEG,590,87.5,0.08029999999999997,84.2,1.0887174448749999,1.2350121828745024,0.9501041769981384,0.5436757206916809,6.0361600859117805
4476,,PPG,771,PEG,711,87.5,0.07949999999999999,84.2,1.0873877991649998,1.2189249195287877,0.9501041769981384,0.5399951934814453,6.0410320623757805
4477,,PPG,739,PEG,687,87.5,0.07949999999999999,84.2,1.0873877991649998,1.2189249195287877,0.9373915195465088,0.5409954786300659,6.0410320623757805
4478,,PPG,802,PEG,327,125.0,0.2585999999999999,84.2,1.172175793915,1.5033371186362954,0.8044216632843018,0.26154354214668274,5.579835375407173
4479,,PPG,584,PEG,512,87.5,0.08029999999999997,84.2,1.0887174448749999,1.2350121828745024,0.9501041769981384,0.5436757206916809,6.0361600859117805
4480,,PPG,518,PEG,835,77.5,0.07849999999999999,88.5,1.15529997525,3.191208967434101,0.9322034120559692,0.5534111261367798,5.920213518421059
4481,,PPG,476,PEG,461,87.5,0.07999999999999999,84.2,1.087697826265,1.236370717283093,0.9373915195465088,0.5409954786300659,6.0410320623757805
4482,,PPG,71,PEG,795,80.61538461538461,0.0807,85.7,1.0972800709850004,2.4214657653246694,0.855320155620575,0.3807220757007599,5.871270309392855
4483,,PPG,297,PEG,325,77.5,0.0694,84.2,1.100531972605,1.4202764826041805,0.9345209002494812,0.5416015386581421,5.9452875572933515
4484,,PPG,787,PEG,229,125.0,0.3343999999999999,33.6,1.0235722610350004,1.448896848238555,0.8044216632843018,0.26154354214668274,5.546612519202287
4485,,PPG,340,PEG,810,77.5,0.07819999999999999,88.5,1.137370031785,2.496700487737343,0.9340671896934509,0.5774606466293335,5.942411137808638
4486,,PPG,456,PEG,480,77.5,0.0847,84.2,1.1003802599349999,1.4153815972275137,0.9373915195465088,0.5416015386581421,5.9927779325004
4487,,PPG,426,PEG,709,77.5,0.0783,88.5,1.15666105782,3.191208967434101,0.9322034120559692,0.5534111261367798,5.920213518421059
4488,,PPG,399,PEG,602,77.5,0.07849999999999999,88.5,1.15750655742,3.196288332511184,0.9322034120559692,0.5534042716026306,5.920213518421059
4489,,PPG,541,PEG,900,77.5,0.0783,88.5,1.15666105782,3.191208967434101,0.9322034120559692,0.5534111261367798,5.920213518421059
4490,,PPG,580,PEG,867,77.5,0.07849999999999999,84.2,1.156393335965,3.196288332511184,0.9322034120559692,0.5534042716026306,5.857215602595615
4491,,PPG,441,PEG,961,77.5,0.07799999999999999,88.5,1.137340099645,2.489964618279139,0.9340671896934509,0.5774606466293335,5.940368311608638
4492,,PPG,293,PEG,30,109.0,0.4049999999999998,10.400000000000006,1.2066777713299999,1.3643594674498534,0.5075362920761108,0.18775293231010437,4.629775948908583
4493,,PPG,906,PEG,745,357.0,0.2371999999999999,84.2,1.08523460169,1.0926829418776072,0.9480200409889221,0.4745093286037445,5.724343834892294
4494,,PPG,964,PEG,750,357.0,0.24599999999999989,84.2,1.0779525452,1.0939380878986071,0.9424911737442017,0.4742201566696167,5.733559868699071
4495,,PPG,662,PEG,748,77.5,0.0865,84.2,1.099606073685,1.4197792021062634,0.9345209002494812,0.539495587348938,5.947699287791352
4496,,PPG,929,PEG,485,125.0,0.24099999999999985,84.2,1.1878343548299999,1.5031424887799558,0.7974821925163269,0.26154354214668274,5.586836435332173
4497,,PPG,268,PEG,491,77.5,0.060399999999999995,88.5,1.15382211836,3.1647383655900474,0.9312310218811035,0.5688052773475647,5.918995957914309
4498,,PPG,760,PEG,753,87.5,0.08049999999999999,84.2,1.087697826265,1.261885725785825,0.9373915195465088,0.5409954786300659,6.0410320623757805
4499,,PPG,721,PEG,127,397.0,0.36539999999999995,33.6,1.0150362415950005,1.4835263337772262,0.7907519936561584,0.2277042418718338,5.542073242335469
4500,,PPG,439,PEG,859,77.5,0.0783,88.5,1.157417433065,3.175962082352666,0.9318186640739441,0.5740095973014832,5.920213518421059
4501,,PPG,686,PEG,553,357.0,0.24599999999999989,84.2,1.077833880865,1.090771477170607,0.9480200409889221,0.4745093286037445,5.733559868699071
4502,,PPG,611,PEG,875,77.5,0.07849999999999999,84.2,1.1578490321650001,3.2058776182239344,0.9322034120559692,0.5534042716026306,5.857215602595615
4503,,PPG,861,PEG,770,87.5,0.0879,84.2,1.0877965984699998,1.197622137597714,0.9501041769981384,0.5399951934814453,6.033465982958447
4504,,PPG,48,PEG,776,74.75,0.09249999999999997,92.5,1.126393916575,2.386842980988334,0.8610357046127319,0.38090407848358154,5.872585174538662
4505,,PPG,472,PEG,338,125.0,0.2367999999999999,84.2,1.06233244718,1.2648974515255151,0.8505036234855652,0.36596816778182983,5.659946930530837
4506,,PPG,46,PEG,257,92.0,0.05990000000000001,87.3,1.0744876352500001,2.2358452406037883,0.8905999064445496,0.5339981317520142,6.011960661872765
4507,,PPG,297,PEG,1000,77.5,0.08080000000000002,11.700000000000003,1.1336208120900002,2.450204415623369,1.0055807828903198,0.5797597169876099,5.822905531574503
4508,,PPG,858,PEG,303,125.0,0.31529999999999997,33.6,1.0598857526050003,1.4613815745312237,0.8044216632843018,0.26154354214668274,5.5527472027566205
4509,,PPG,932,PEG,935,87.5,0.08049999999999999,84.2,1.087697826265,1.2692385064110234,0.9373915195465088,0.5416015386581421,6.0410320623757805
4510,,PPG,661,PEG,616,87.5,0.07949999999999999,84.2,1.0873877991649998,1.2189249195287877,0.9373915195465088,0.5409954786300659,6.0410320623757805
4511,,PPG,350,PEG,43,109.0,0.40659999999999985,10.400000000000006,1.205378830465,1.36610794119902,0.5048915147781372,0.15997011959552765,4.642803351418584
4512,,PPG,256,PEG,329,77.5,0.06849999999999998,84.2,1.10270045658,1.4104542751289877,0.9221644401550293,0.49980852007865906,5.952427529098518
4513,,PPG,669,PEG,828,77.5,0.08549999999999999,84.2,1.098283538685,1.409956994631071,0.9321917295455933,0.5647895932197571,5.950106043861352
4514,,PPG,726,PEG,245,125.0,0.3275999999999999,33.6,1.0341537714950004,1.4611357582325548,0.8044216632843018,0.26154354214668274,5.549185718818287
4515,,PPG,120,PEG,533,96.0,0.06839999999999993,92.6,1.172003742395,2.3523222520070335,0.8717961311340332,0.672348141670227,5.935028025616651
4516,,PPG,763,PEG,928,77.5,0.0849,84.2,1.098765466395,1.3866598482011683,0.9321917295455933,0.5647895932197571,5.947638118951351
4517,,PPG,874,PEG,876,87.5,0.08049999999999999,84.2,1.087697826265,1.2692385064110234,0.9373915195465088,0.5416015386581421,6.0410320623757805
4518,,PPG,837,PEG,841,87.5,0.08049999999999999,84.2,1.087697826265,1.2692385064110234,0.9373915195465088,0.5416015386581421,6.0410320623757805
4519,,PPG,453,PEG,387,87.5,0.08319999999999997,84.2,1.1013242669199999,1.2869058603859933,0.9480200409889221,0.46266135573387146,6.0361600859117805
4520,,PPG,637,PEG,810,77.5,0.08549999999999999,84.2,1.10061762871,1.409956994631071,0.9221644401550293,0.5085763931274414,5.956972706204018
4521,,PPG,896,PEG,216,125.0,0.35019999999999996,33.6,1.0215547171750003,1.4413737455979359,0.8157683610916138,0.24337857961654663,5.540950329150469
4522,,PPG,123,PEG,962,80.61538461538461,0.0807,85.7,1.0972800709850004,2.417417543951455,0.8571379780769348,0.3898210823535919,5.8741211268378555
4523,,PPG,616,PEG,941,77.5,0.07849999999999999,88.5,1.15750655742,3.191208967434101,0.9322034120559692,0.5508102178573608,5.920213518421059
4524,,PPG,590,PEG,309,125.0,0.24099999999999985,84.2,1.1878343548299999,1.5031424887799558,0.7974821925163269,0.26154354214668274,5.586836435332173
4525,,PPG,230,PEG,818,76.0,0.08110000000000002,11.700000000000003,1.1317254904900003,2.450204415623369,1.0055807828903198,0.5687076449394226,5.834107543980867
4526,,PPG,484,PEG,127,125.0,0.3385999999999999,33.6,1.0222855685950003,1.4557678399310192,0.811000406742096,0.26154354214668274,5.546612519202287
4527,,PPG,165,PEG,401,77.5,0.06029999999999999,88.5,1.138068558875,2.49753429004801,0.9340671896934509,0.5774606466293335,5.942114552471888
4528,,PPG,409,PEG,873,77.5,0.07799999999999999,88.5,1.137340099645,2.489964618279139,0.9340671896934509,0.5774606466293335,5.939509141846639
4529,,PPG,500,PEG,59,109.0,0.4149999999999999,10.400000000000006,1.204694175385,1.3110895269018035,0.5048915147781372,0.16047154366970062,4.642803351418584
4530,,PPG,859,PEG,861,87.5,0.08049999999999999,84.2,1.087697826265,1.2692385064110234,0.9373915195465088,0.5416015386581421,6.0410320623757805
4531,,PPG,765,PEG,18,125.0,0.4337000000000001,93.3,1.1263197405999998,1.7997689235422576,0.5046201944351196,0.20400503277778625,4.66557474725825
4532,,PPG,437,PEG,992,77.5,0.07819999999999999,88.5,1.137370031785,2.496700487737343,0.9340671896934509,0.5774606466293335,5.940368311608638
4533,,PPG,881,PEG,61,109.0,0.4262999999999999,10.400000000000006,1.20311250518,1.2911850637730415,0.5046201944351196,0.19455716013908386,4.64886934101725
4534,,PPG,614,PEG,404,125.0,0.2324999999999999,84.2,1.0995769581900001,1.3192917764916665,0.8505036234855652,0.3604162633419037,5.638744836565726
4535,,PPG,523,PEG,847,77.5,0.07849999999999999,88.5,1.15529997525,3.191208967434101,0.9322034120559692,0.5534111261367798,5.920213518421059
4536,,PPG,350,PEG,72,125.0,0.306,33.6,1.0204389323600005,1.4630736420561203,0.8157683610916138,0.24337857961654663,5.540950329150469
4537,,PPG,372,PEG,611,77.5,0.0783,88.5,1.15626836507,3.191208967434101,0.9322034120559692,0.5534111261367798,5.920213518421059
4538,,PPG,993,PEG,515,125.0,0.24099999999999985,84.2,1.1878343548299999,1.5031424887799558,0.7974821925163269,0.26154354214668274,5.586836435332173
4539,,PPG,275,PEG,976,76.0,0.08110000000000002,11.700000000000003,1.1317254904900003,2.450204415623369,1.0055807828903198,0.5687076449394226,5.834107543980867
4540,,PPG,582,PEG,475,357.0,0.2371999999999999,84.2,1.085298743105,1.090771477170607,0.9480200409889221,0.4745093286037445,5.724343834892294
4541,,PPG,683,PEG,130,125.0,0.3349999999999999,33.6,1.0186099117700005,1.4503998020050788,0.8157683610916138,0.24337857961654663,5.540950329150469
4542,,PPG,521,PEG,682,77.5,0.09079999999999999,84.2,1.10144638393,1.3588857185182894,0.9221644401550293,0.49980852007865906,5.954839259596518
4543,,PPG,323,PEG,628,77.5,0.0783,88.5,1.1523931432749999,3.1647383655900474,0.9318186640739441,0.5740095973014832,5.920213518421059
4544,,PPG,84,PEG,94,77.5,0.10690000000000005,84.2,1.04085742181,1.4184242656326052,0.9380388855934143,0.4167734682559967,5.932499054200103
4545,,PPG,331,PEG,430,77.5,0.07569999999999999,84.2,1.10144638393,1.3588857185182894,0.9221644401550293,0.49980852007865906,5.952371334686518
4546,,PPG,57,PEG,384,80.61538461538461,0.058499999999999996,88.5,1.0816329056300003,2.2874012650826154,0.8571379780769348,0.37380290031433105,5.911263757296141
4547,,PPG,566,PEG,669,77.5,0.08499999999999999,84.2,1.098832218645,1.3889329619909896,0.9345209002494812,0.5538850426673889,5.947638118951351
4548,,PPG,951,PEG,57,109.0,0.42499999999999993,10.400000000000006,1.207124669295,1.3081271673835295,0.5046201944351196,0.20374540984630585,4.635665269937251
4549,,PPG,340,PEG,372,77.5,0.0694,84.2,1.099801121185,1.4197792021062634,0.9345209002494812,0.5416015386581421,5.9452875572933515
4550,,PPG,193,PEG,613,77.5,0.05470000000000004,83.1,1.1387514717400002,2.528493585382105,1.0055807828903198,0.601908266544342,5.860701379581697
4551,,PPG,48,PEG,306,80.61538461538461,0.05370000000000004,88.5,1.0234958718550005,2.2905384511463756,0.8948746919631958,0.5285379886627197,6.0552052517304045
4552,,PPG,899,PEG,301,125.0,0.33129999999999993,33.6,1.0316186837750003,1.4611357582325548,0.8044216632843018,0.26154354214668274,5.546612519202287
4553,,PPG,316,PEG,49,396.0,0.43249999999999966,48.099999999999994,1.0245351959200004,1.244999457258994,0.6234316229820251,0.17782986164093018,4.650404951937084
4554,,PPG,221,PEG,777,77.5,0.08110000000000002,11.700000000000003,1.1327469958650003,2.450204415623369,1.0055807828903198,0.5723193883895874,5.832329198364503
4555,,PPG,701,PEG,158,125.0,0.35019999999999996,33.6,1.0215547171750003,1.4364816515804357,0.8157683610916138,0.24337857961654663,5.540950329150469
4556,,PPG,453,PEG,995,77.5,0.07799999999999999,88.5,1.137340099645,2.489964618279139,0.9340671896934509,0.5774606466293335,5.940368311608638
4557,,PPG,946,PEG,570,125.0,0.2375999999999999,84.2,1.1920642398849999,1.5031424887799558,0.8458985090255737,0.3532657325267792,5.624117881595726
4558,,PPG,171,PEG,999,96.0,0.08599999999999997,85.7,1.1106906571850002,2.3667868331409867,0.8838355541229248,0.5699889063835144,5.927063677280372
4559,,PPG,30,PEG,771,74.75,0.09249999999999997,92.5,1.17224616094,2.386842980988334,0.8549312949180603,0.3732522428035736,5.830134454050131
4560,,PPG,634,PEG,910,77.5,0.07849999999999999,84.2,1.1578490321650001,3.2058776182239344,0.9322034120559692,0.5534042716026306,5.857215602595615
4561,,PPG,762,PEG,623,357.0,0.2371999999999999,84.2,1.085298743105,1.090771477170607,0.9480200409889221,0.4745093286037445,5.724343834892294
4562,,PPG,82,PEG,99,77.5,0.06840000000000002,84.2,1.047989068395,1.3840650127385095,0.9896466135978699,0.4279259741306305,6.03058340535127
4563,,PPG,632,PEG,268,125.0,0.2581999999999999,84.2,1.1740217435249998,1.5025201161097477,0.8044216632843018,0.26154354214668274,5.579835375407173
4564,,PPG,912,PEG,207,125.0,0.35019999999999996,33.6,1.0215547171750003,1.4364816515804357,0.8157683610916138,0.24337857961654663,5.540950329150469
4565,,PPG,637,PEG,203,125.0,0.33129999999999993,33.6,1.0296186837750003,1.4611357582325548,0.8044216632843018,0.26154354214668274,5.546612519202287
4566,,PPG,153,PEG,990,80.61538461538461,0.0807,85.7,1.078386220115,2.422340858730741,0.8707743287086487,0.3911376893520355,5.925921597028622
4567,,PPG,228,PEG,526,77.5,0.06029999999999999,88.5,1.137370031785,2.496700487737343,0.9340671896934509,0.5774606466293335,5.9400717262718885
